nav #                 start point           target point          bigstride steps       stride size           path length           
685                   (15, 27)              (21, 34)              1                     1                     8                     
685                   (15, 27)              (21, 34)              1                     2                     7                     
685                   (15, 27)              (21, 34)              2                     1                     8                     
685                   (15, 27)              (21, 34)              2                     2                     6                     
686                   (15, 27)              (22, 30)              1                     1                     8                     
686                   (15, 27)              (22, 30)              1                     2                     7                     
686                   (15, 27)              (22, 30)              2                     1                     8                     
686                   (15, 27)              (22, 30)              2                     2                     6                     
687                   (15, 27)              (22, 31)              1                     1                     8                     
687                   (15, 27)              (22, 31)              1                     2                     7                     
687                   (15, 27)              (22, 31)              2                     1                     8                     
687                   (15, 27)              (22, 31)              2                     2                     6                     
688                   (15, 27)              (22, 32)              1                     1                     8                     
688                   (15, 27)              (22, 32)              1                     2                     7                     
688                   (15, 27)              (22, 32)              2                     1                     8                     
688                   (15, 27)              (22, 32)              2                     2                     6                     
689                   (15, 27)              (22, 33)              1                     1                     8                     
689                   (15, 27)              (22, 33)              1                     2                     7                     
689                   (15, 27)              (22, 33)              2                     1                     8                     
689                   (15, 27)              (22, 33)              2                     2                     6                     
690                   (15, 27)              (22, 34)              1                     1                     8                     
690                   (15, 27)              (22, 34)              1                     2                     7                     
690                   (15, 27)              (22, 34)              2                     1                     8                     
690                   (15, 27)              (22, 34)              2                     2                     6                     
691                   (15, 27)              (23, 30)              1                     1                     9                     
691                   (15, 27)              (23, 30)              1                     2                     8                     
691                   (15, 27)              (23, 30)              2                     1                     9                     
691                   (15, 27)              (23, 30)              2                     2                     7                     
692                   (15, 27)              (23, 31)              1                     1                     9                     
692                   (15, 27)              (23, 31)              1                     2                     8                     
692                   (15, 27)              (23, 31)              2                     1                     9                     
692                   (15, 27)              (23, 31)              2                     2                     7                     
693                   (15, 27)              (23, 32)              1                     1                     9                     
693                   (15, 27)              (23, 32)              1                     2                     8                     
693                   (15, 27)              (23, 32)              2                     1                     9                     
693                   (15, 27)              (23, 32)              2                     2                     7                     
694                   (15, 27)              (23, 33)              1                     1                     9                     
694                   (15, 27)              (23, 33)              1                     2                     8                     
694                   (15, 27)              (23, 33)              2                     1                     9                     
694                   (15, 27)              (23, 33)              2                     2                     7                     
695                   (15, 27)              (23, 34)              1                     1                     9                     
695                   (15, 27)              (23, 34)              1                     2                     8                     
695                   (15, 27)              (23, 34)              2                     1                     9                     
695                   (15, 27)              (23, 34)              2                     2                     7                     
696                   (15, 27)              (24, 30)              1                     1                     10                    
696                   (15, 27)              (24, 30)              1                     2                     9                     
696                   (15, 27)              (24, 30)              2                     1                     10                    
696                   (15, 27)              (24, 30)              2                     2                     8                     
697                   (15, 27)              (24, 31)              1                     1                     10                    
697                   (15, 27)              (24, 31)              1                     2                     9                     
697                   (15, 27)              (24, 31)              2                     1                     10                    
697                   (15, 27)              (24, 31)              2                     2                     8                     
698                   (15, 27)              (24, 32)              1                     1                     10                    
698                   (15, 27)              (24, 32)              1                     2                     9                     
698                   (15, 27)              (24, 32)              2                     1                     10                    
698                   (15, 27)              (24, 32)              2                     2                     8                     
699                   (15, 27)              (24, 33)              1                     1                     10                    
699                   (15, 27)              (24, 33)              1                     2                     9                     
699                   (15, 27)              (24, 33)              2                     1                     10                    
699                   (15, 27)              (24, 33)              2                     2                     8                     
700                   (15, 27)              (24, 34)              1                     1                     10                    
700                   (15, 27)              (24, 34)              1                     2                     9                     
700                   (15, 27)              (24, 34)              2                     1                     10                    
700                   (15, 27)              (24, 34)              2                     2                     8                     
701                   (15, 28)              (20, 30)              1                     1                     6                     
701                   (15, 28)              (20, 30)              1                     2                     5                     
701                   (15, 28)              (20, 30)              2                     1                     6                     
701                   (15, 28)              (20, 30)              2                     2                     4                     
702                   (15, 28)              (20, 31)              1                     1                     6                     
702                   (15, 28)              (20, 31)              1                     2                     5                     
702                   (15, 28)              (20, 31)              2                     1                     6                     
702                   (15, 28)              (20, 31)              2                     2                     4                     
703                   (15, 28)              (20, 32)              1                     1                     6                     
703                   (15, 28)              (20, 32)              1                     2                     5                     
703                   (15, 28)              (20, 32)              2                     1                     6                     
703                   (15, 28)              (20, 32)              2                     2                     4                     
704                   (15, 28)              (20, 33)              1                     1                     6                     
704                   (15, 28)              (20, 33)              1                     2                     5                     
704                   (15, 28)              (20, 33)              2                     1                     6                     
704                   (15, 28)              (20, 33)              2                     2                     4                     
705                   (15, 28)              (20, 34)              1                     1                     7                     
705                   (15, 28)              (20, 34)              1                     2                     6                     
705                   (15, 28)              (20, 34)              2                     1                     7                     
705                   (15, 28)              (20, 34)              2                     2                     5                     
706                   (15, 28)              (21, 30)              1                     1                     7                     
706                   (15, 28)              (21, 30)              1                     2                     6                     
706                   (15, 28)              (21, 30)              2                     1                     7                     
706                   (15, 28)              (21, 30)              2                     2                     5                     
707                   (15, 28)              (21, 31)              1                     1                     7                     
707                   (15, 28)              (21, 31)              1                     2                     6                     
707                   (15, 28)              (21, 31)              2                     1                     7                     
707                   (15, 28)              (21, 31)              2                     2                     5                     
708                   (15, 28)              (21, 32)              1                     1                     7                     
708                   (15, 28)              (21, 32)              1                     2                     6                     
708                   (15, 28)              (21, 32)              2                     1                     7                     
708                   (15, 28)              (21, 32)              2                     2                     5                     
709                   (15, 28)              (21, 33)              1                     1                     7                     
709                   (15, 28)              (21, 33)              1                     2                     6                     
709                   (15, 28)              (21, 33)              2                     1                     7                     
709                   (15, 28)              (21, 33)              2                     2                     5                     
710                   (15, 28)              (21, 34)              1                     1                     7                     
710                   (15, 28)              (21, 34)              1                     2                     6                     
710                   (15, 28)              (21, 34)              2                     1                     7                     
710                   (15, 28)              (21, 34)              2                     2                     5                     
711                   (15, 28)              (22, 30)              1                     1                     8                     
711                   (15, 28)              (22, 30)              1                     2                     7                     
711                   (15, 28)              (22, 30)              2                     1                     8                     
711                   (15, 28)              (22, 30)              2                     2                     6                     
712                   (15, 28)              (22, 31)              1                     1                     8                     
712                   (15, 28)              (22, 31)              1                     2                     7                     
712                   (15, 28)              (22, 31)              2                     1                     8                     
712                   (15, 28)              (22, 31)              2                     2                     6                     
713                   (15, 28)              (22, 32)              1                     1                     8                     
713                   (15, 28)              (22, 32)              1                     2                     7                     
713                   (15, 28)              (22, 32)              2                     1                     8                     
713                   (15, 28)              (22, 32)              2                     2                     6                     
714                   (15, 28)              (22, 33)              1                     1                     8                     
714                   (15, 28)              (22, 33)              1                     2                     7                     
714                   (15, 28)              (22, 33)              2                     1                     8                     
714                   (15, 28)              (22, 33)              2                     2                     6                     
715                   (15, 28)              (22, 34)              1                     1                     8                     
715                   (15, 28)              (22, 34)              1                     2                     7                     
715                   (15, 28)              (22, 34)              2                     1                     8                     
715                   (15, 28)              (22, 34)              2                     2                     6                     
716                   (15, 28)              (23, 30)              1                     1                     9                     
716                   (15, 28)              (23, 30)              1                     2                     8                     
716                   (15, 28)              (23, 30)              2                     1                     9                     
716                   (15, 28)              (23, 30)              2                     2                     7                     
717                   (15, 28)              (23, 31)              1                     1                     9                     
717                   (15, 28)              (23, 31)              1                     2                     8                     
717                   (15, 28)              (23, 31)              2                     1                     9                     
717                   (15, 28)              (23, 31)              2                     2                     7                     
718                   (15, 28)              (23, 32)              1                     1                     9                     
718                   (15, 28)              (23, 32)              1                     2                     8                     
718                   (15, 28)              (23, 32)              2                     1                     9                     
718                   (15, 28)              (23, 32)              2                     2                     7                     
719                   (15, 28)              (23, 33)              1                     1                     9                     
719                   (15, 28)              (23, 33)              1                     2                     8                     
719                   (15, 28)              (23, 33)              2                     1                     9                     
719                   (15, 28)              (23, 33)              2                     2                     7                     
720                   (15, 28)              (23, 34)              1                     1                     9                     
720                   (15, 28)              (23, 34)              1                     2                     8                     
720                   (15, 28)              (23, 34)              2                     1                     9                     
720                   (15, 28)              (23, 34)              2                     2                     7                     
721                   (15, 28)              (24, 30)              1                     1                     10                    
721                   (15, 28)              (24, 30)              1                     2                     9                     
721                   (15, 28)              (24, 30)              2                     1                     10                    
721                   (15, 28)              (24, 30)              2                     2                     8                     
722                   (15, 28)              (24, 31)              1                     1                     10                    
722                   (15, 28)              (24, 31)              1                     2                     9                     
722                   (15, 28)              (24, 31)              2                     1                     10                    
722                   (15, 28)              (24, 31)              2                     2                     8                     
723                   (15, 28)              (24, 32)              1                     1                     10                    
723                   (15, 28)              (24, 32)              1                     2                     9                     
723                   (15, 28)              (24, 32)              2                     1                     10                    
723                   (15, 28)              (24, 32)              2                     2                     8                     
724                   (15, 28)              (24, 33)              1                     1                     10                    
724                   (15, 28)              (24, 33)              1                     2                     9                     
724                   (15, 28)              (24, 33)              2                     1                     10                    
724                   (15, 28)              (24, 33)              2                     2                     8                     
725                   (15, 28)              (24, 34)              1                     1                     10                    
725                   (15, 28)              (24, 34)              1                     2                     9                     
725                   (15, 28)              (24, 34)              2                     1                     10                    
725                   (15, 28)              (24, 34)              2                     2                     8                     
726                   (15, 29)              (20, 30)              1                     1                     6                     
726                   (15, 29)              (20, 30)              1                     2                     5                     
726                   (15, 29)              (20, 30)              2                     1                     6                     
726                   (15, 29)              (20, 30)              2                     2                     4                     
727                   (15, 29)              (20, 31)              1                     1                     6                     
727                   (15, 29)              (20, 31)              1                     2                     5                     
727                   (15, 29)              (20, 31)              2                     1                     6                     
727                   (15, 29)              (20, 31)              2                     2                     4                     
728                   (15, 29)              (20, 32)              1                     1                     6                     
728                   (15, 29)              (20, 32)              1                     2                     5                     
728                   (15, 29)              (20, 32)              2                     1                     6                     
728                   (15, 29)              (20, 32)              2                     2                     4                     
729                   (15, 29)              (20, 33)              1                     1                     6                     
729                   (15, 29)              (20, 33)              1                     2                     5                     
729                   (15, 29)              (20, 33)              2                     1                     6                     
729                   (15, 29)              (20, 33)              2                     2                     4                     
730                   (15, 29)              (20, 34)              1                     1                     6                     
730                   (15, 29)              (20, 34)              1                     2                     5                     
730                   (15, 29)              (20, 34)              2                     1                     6                     
730                   (15, 29)              (20, 34)              2                     2                     4                     
731                   (15, 29)              (21, 30)              1                     1                     7                     
731                   (15, 29)              (21, 30)              1                     2                     6                     
731                   (15, 29)              (21, 30)              2                     1                     7                     
731                   (15, 29)              (21, 30)              2                     2                     5                     
732                   (15, 29)              (21, 31)              1                     1                     7                     
732                   (15, 29)              (21, 31)              1                     2                     6                     
732                   (15, 29)              (21, 31)              2                     1                     7                     
732                   (15, 29)              (21, 31)              2                     2                     5                     
733                   (15, 29)              (21, 32)              1                     1                     7                     
733                   (15, 29)              (21, 32)              1                     2                     6                     
733                   (15, 29)              (21, 32)              2                     1                     7                     
733                   (15, 29)              (21, 32)              2                     2                     5                     
734                   (15, 29)              (21, 33)              1                     1                     7                     
734                   (15, 29)              (21, 33)              1                     2                     6                     
734                   (15, 29)              (21, 33)              2                     1                     7                     
734                   (15, 29)              (21, 33)              2                     2                     5                     
735                   (15, 29)              (21, 34)              1                     1                     7                     
735                   (15, 29)              (21, 34)              1                     2                     6                     
735                   (15, 29)              (21, 34)              2                     1                     7                     
735                   (15, 29)              (21, 34)              2                     2                     5                     
736                   (15, 29)              (22, 30)              1                     1                     8                     
736                   (15, 29)              (22, 30)              1                     2                     7                     
736                   (15, 29)              (22, 30)              2                     1                     8                     
736                   (15, 29)              (22, 30)              2                     2                     6                     
737                   (15, 29)              (22, 31)              1                     1                     8                     
737                   (15, 29)              (22, 31)              1                     2                     7                     
737                   (15, 29)              (22, 31)              2                     1                     8                     
737                   (15, 29)              (22, 31)              2                     2                     6                     
738                   (15, 29)              (22, 32)              1                     1                     8                     
738                   (15, 29)              (22, 32)              1                     2                     7                     
738                   (15, 29)              (22, 32)              2                     1                     8                     
738                   (15, 29)              (22, 32)              2                     2                     6                     
739                   (15, 29)              (22, 33)              1                     1                     8                     
739                   (15, 29)              (22, 33)              1                     2                     7                     
739                   (15, 29)              (22, 33)              2                     1                     8                     
739                   (15, 29)              (22, 33)              2                     2                     6                     
740                   (15, 29)              (22, 34)              1                     1                     8                     
740                   (15, 29)              (22, 34)              1                     2                     7                     
740                   (15, 29)              (22, 34)              2                     1                     8                     
740                   (15, 29)              (22, 34)              2                     2                     6                     
741                   (15, 29)              (23, 30)              1                     1                     9                     
741                   (15, 29)              (23, 30)              1                     2                     8                     
741                   (15, 29)              (23, 30)              2                     1                     9                     
741                   (15, 29)              (23, 30)              2                     2                     7                     
742                   (15, 29)              (23, 31)              1                     1                     9                     
742                   (15, 29)              (23, 31)              1                     2                     8                     
742                   (15, 29)              (23, 31)              2                     1                     9                     
742                   (15, 29)              (23, 31)              2                     2                     7                     
743                   (15, 29)              (23, 32)              1                     1                     9                     
743                   (15, 29)              (23, 32)              1                     2                     8                     
743                   (15, 29)              (23, 32)              2                     1                     9                     
743                   (15, 29)              (23, 32)              2                     2                     7                     
744                   (15, 29)              (23, 33)              1                     1                     9                     
744                   (15, 29)              (23, 33)              1                     2                     8                     
744                   (15, 29)              (23, 33)              2                     1                     9                     
744                   (15, 29)              (23, 33)              2                     2                     7                     
745                   (15, 29)              (23, 34)              1                     1                     9                     
745                   (15, 29)              (23, 34)              1                     2                     8                     
745                   (15, 29)              (23, 34)              2                     1                     9                     
745                   (15, 29)              (23, 34)              2                     2                     7                     
746                   (15, 29)              (24, 30)              1                     1                     10                    
746                   (15, 29)              (24, 30)              1                     2                     9                     
746                   (15, 29)              (24, 30)              2                     1                     10                    
746                   (15, 29)              (24, 30)              2                     2                     8                     
747                   (15, 29)              (24, 31)              1                     1                     10                    
747                   (15, 29)              (24, 31)              1                     2                     9                     
747                   (15, 29)              (24, 31)              2                     1                     10                    
747                   (15, 29)              (24, 31)              2                     2                     8                     
748                   (15, 29)              (24, 32)              1                     1                     10                    
748                   (15, 29)              (24, 32)              1                     2                     9                     
748                   (15, 29)              (24, 32)              2                     1                     10                    
748                   (15, 29)              (24, 32)              2                     2                     8                     
749                   (15, 29)              (24, 33)              1                     1                     10                    
749                   (15, 29)              (24, 33)              1                     2                     9                     
749                   (15, 29)              (24, 33)              2                     1                     10                    
749                   (15, 29)              (24, 33)              2                     2                     8                     
750                   (15, 29)              (24, 34)              1                     1                     10                    
750                   (15, 29)              (24, 34)              1                     2                     9                     
750                   (15, 29)              (24, 34)              2                     1                     10                    
750                   (15, 29)              (24, 34)              2                     2                     8                     
751                   (16, 25)              (20, 30)              1                     1                     6                     
751                   (16, 25)              (20, 30)              1                     2                     5                     
751                   (16, 25)              (20, 30)              2                     1                     6                     
751                   (16, 25)              (20, 30)              2                     2                     4                     
752                   (16, 25)              (20, 31)              1                     1                     7                     
752                   (16, 25)              (20, 31)              1                     2                     6                     
752                   (16, 25)              (20, 31)              2                     1                     7                     
752                   (16, 25)              (20, 31)              2                     2                     5                     
753                   (16, 25)              (20, 32)              1                     1                     8                     
753                   (16, 25)              (20, 32)              1                     2                     7                     
753                   (16, 25)              (20, 32)              2                     1                     8                     
753                   (16, 25)              (20, 32)              2                     2                     6                     
754                   (16, 25)              (20, 33)              1                     1                     9                     
754                   (16, 25)              (20, 33)              1                     2                     8                     
754                   (16, 25)              (20, 33)              2                     1                     9                     
754                   (16, 25)              (20, 33)              2                     2                     7                     
755                   (16, 25)              (20, 34)              1                     1                     10                    
755                   (16, 25)              (20, 34)              1                     2                     9                     
755                   (16, 25)              (20, 34)              2                     1                     10                    
755                   (16, 25)              (20, 34)              2                     2                     8                     
756                   (16, 25)              (21, 30)              1                     1                     6                     
756                   (16, 25)              (21, 30)              1                     2                     5                     
756                   (16, 25)              (21, 30)              2                     1                     6                     
756                   (16, 25)              (21, 30)              2                     2                     4                     
757                   (16, 25)              (21, 31)              1                     1                     7                     
757                   (16, 25)              (21, 31)              1                     2                     6                     
757                   (16, 25)              (21, 31)              2                     1                     7                     
757                   (16, 25)              (21, 31)              2                     2                     5                     
758                   (16, 25)              (21, 32)              1                     1                     8                     
758                   (16, 25)              (21, 32)              1                     2                     7                     
758                   (16, 25)              (21, 32)              2                     1                     8                     
758                   (16, 25)              (21, 32)              2                     2                     6                     
759                   (16, 25)              (21, 33)              1                     1                     9                     
759                   (16, 25)              (21, 33)              1                     2                     8                     
759                   (16, 25)              (21, 33)              2                     1                     9                     
759                   (16, 25)              (21, 33)              2                     2                     7                     
760                   (16, 25)              (21, 34)              1                     1                     10                    
760                   (16, 25)              (21, 34)              1                     2                     9                     
760                   (16, 25)              (21, 34)              2                     1                     10                    
760                   (16, 25)              (21, 34)              2                     2                     8                     
761                   (16, 25)              (22, 30)              1                     1                     7                     
761                   (16, 25)              (22, 30)              1                     2                     6                     
761                   (16, 25)              (22, 30)              2                     1                     7                     
761                   (16, 25)              (22, 30)              2                     2                     5                     
762                   (16, 25)              (22, 31)              1                     1                     7                     
762                   (16, 25)              (22, 31)              1                     2                     6                     
762                   (16, 25)              (22, 31)              2                     1                     7                     
762                   (16, 25)              (22, 31)              2                     2                     5                     
763                   (16, 25)              (22, 32)              1                     1                     8                     
763                   (16, 25)              (22, 32)              1                     2                     7                     
763                   (16, 25)              (22, 32)              2                     1                     8                     
763                   (16, 25)              (22, 32)              2                     2                     6                     
764                   (16, 25)              (22, 33)              1                     1                     9                     
764                   (16, 25)              (22, 33)              1                     2                     8                     
764                   (16, 25)              (22, 33)              2                     1                     9                     
764                   (16, 25)              (22, 33)              2                     2                     7                     
765                   (16, 25)              (22, 34)              1                     1                     10                    
765                   (16, 25)              (22, 34)              1                     2                     9                     
765                   (16, 25)              (22, 34)              2                     1                     10                    
765                   (16, 25)              (22, 34)              2                     2                     8                     
766                   (16, 25)              (23, 30)              1                     1                     8                     
766                   (16, 25)              (23, 30)              1                     2                     7                     
766                   (16, 25)              (23, 30)              2                     1                     8                     
766                   (16, 25)              (23, 30)              2                     2                     6                     
767                   (16, 25)              (23, 31)              1                     1                     8                     
767                   (16, 25)              (23, 31)              1                     2                     7                     
767                   (16, 25)              (23, 31)              2                     1                     8                     
767                   (16, 25)              (23, 31)              2                     2                     6                     
768                   (16, 25)              (23, 32)              1                     1                     8                     
768                   (16, 25)              (23, 32)              1                     2                     7                     
768                   (16, 25)              (23, 32)              2                     1                     8                     
768                   (16, 25)              (23, 32)              2                     2                     6                     
769                   (16, 25)              (23, 33)              1                     1                     9                     
769                   (16, 25)              (23, 33)              1                     2                     8                     
769                   (16, 25)              (23, 33)              2                     1                     9                     
